"","x"
"94",1.17421110842958
"95",1.17877954027042
"96",1.16608557318353
"97",1.16588788504154
"98",1.17575730148077
"99",1.18222846190187
"100",1.16326780471582
"101",1.1650132120242
"102",1.16372471821153
"103",1.18423639309515
"104",1.18434975823256
"105",1.17172460163275
"106",1.19024807454843
"107",1.17018275297305
"108",1.17707013265997
"109",1.1913896006275
"110",1.17726519637035
"111",1.17820776100935
"112",1.19711988039004
"113",1.20618693144204
"114",1.18477592170413
"115",1.18444906611355
"116",1.1832285381587
"117",1.18675887013087
"118",1.20293581774076
"119",1.19085905154453
"120",1.19332542864234
"121",1.18650114009241
"122",1.19637038206646
"123",1.21502272141824
"124",1.21768500925208
"125",1.20219362847231
"126",1.19908629336582
"127",1.1925952858854
"128",1.21685002885889
"129",1.22370509690682
"130",1.20616266659648
"131",1.19643527697238
"132",1.20397583822604
"133",1.22744841006989
"134",1.22387111296263
"135",1.21741864450745
"136",1.21024894666706
"137",1.22250775637628
"138",1.20440717540942
"139",1.2162526405745
"140",1.22843077482964
"141",1.21351845802974
"142",1.22550789927309
"143",1.23513303756632
"144",1.22597505197256
"145",1.23024451383974
"146",1.22004081052105
"147",1.21622708474789
"148",1.23899758299666
"149",1.23041342798944
"150",1.2237125719892
"151",1.23920334553857
"152",1.2372065949498
"153",1.22963061467414
"154",1.21988123447512
"155",1.23816509443842
"156",1.24454403924904
"157",1.23191865265053
"158",1.24205342343007
"159",1.24482549356507
"160",1.224576520449
"161",1.25089506685305
"162",1.23265191135898
"163",1.23079695244474
"164",1.23357625640207
"165",1.24943026640529
"166",1.24179385913958
"167",1.23066507390012
"168",1.25365328399053
"169",1.24509982177242
"170",1.24052231679436
"171",1.25618594998391
"172",1.25703447970177
"173",1.25033139145675
"174",1.24682977922496
"175",1.2418687026653
"176",1.25385898818703
"177",1.25197858331855
"178",1.25376460371678
"179",1.25533355040277
"180",1.23517826260684
"181",1.24867921725683
"182",1.24163490300174
"183",1.25461199485949
"184",1.24465252506092
"185",1.24410411366622
"186",1.24626122137632
"187",1.26071376088191
"188",1.26511845350454
"189",1.24287790284489
"190",1.26123317047587
"191",1.24397351144715
"192",1.26067027648246
"193",1.24409977996556
"194",1.24586270168608
"195",1.25822319923957
"196",1.26203424358078
"197",1.25940785212229
"198",1.25473519660005
"199",1.2531613754645
"200",1.23981885443258
"201",1.25579304605203
"202",1.25195834330884
"203",1.24786296153404
"204",1.24741897551822
"205",1.24113516564482
"206",1.25343926139329
"207",1.2445063501413
"208",1.26770798577579
"209",1.26933360593351
"210",1.25861740824028
"211",1.24178081538732
"212",1.25865603799398
"213",1.26971560339742
"214",1.24699636059235
"215",1.25114687468174
"216",1.26334695323383
"217",1.24630021026542
"218",1.24685805311532
"219",1.25064468615639
"220",1.26978671006101
"221",1.25174082415675
"222",1.24475528406493
"223",1.25628962051889
"224",1.25861954826245
"225",1.25966063312382
"226",1.27025751783689
"227",1.2496344781437
"228",1.24382268482009
"229",1.25277565741225
"230",1.25605931590894
"231",1.2580829154229
"232",1.26676455639839
"233",1.24223068050218
"234",1.26587797496461
"235",1.24155568767845
"236",1.2547749714704
"237",1.24464486337402
"238",1.26515673116752
"239",1.26151249052874
"240",1.26272914464903
"241",1.25766600753632
"242",1.26009609182581
"243",1.2403568611591
"244",1.24782177892721
"245",1.26461860605985
"246",1.25980054441414
"247",1.24831877694909
"248",1.25708534274099
"249",1.24979107175568
"250",1.25096315445259
"251",1.25078979776523
"252",1.26108775850338
"253",1.23785644346011
"254",1.2593999813382
"255",1.25563312344405
"256",1.24473238398293
"257",1.24884608253185
"258",1.23410374267902
"259",1.2527871070017
"260",1.24020745020584
"261",1.25422167243524
"262",1.25138550348179
"263",1.24464644920653
"264",1.2354052842049
"265",1.25059308768457
"266",1.25222848971181
"267",1.23572651511365
"268",1.22685091655984
"269",1.25026729624575
"270",1.23482443721673
"271",1.24896906900289
"272",1.2434607485956
"273",1.23442953273267
"274",1.22823326011696
"275",1.24641721857291
"276",1.22297283528732
"277",1.24988449848088
"278",1.22322130098678
"279",1.22733387251587
"280",1.23721058650943
"281",1.24628476890805
"282",1.23672913860667
"283",1.24178103357778
"284",1.22192683161182
"285",1.22777865694685
"286",1.22788899314249
"287",1.22543674184481
"288",1.23556165429485
"289",1.21505662939177
"290",1.21913856714049
"291",1.21117264151694
"292",1.22885736636561
"293",1.23434608211351
"294",1.20869486738311
"295",1.21862243852876
"296",1.22551497696537
"297",1.22236513054114
"298",1.23043571006193
"299",1.22674523576849
"300",1.22743874433789
"301",1.21809374536274
"302",1.22771667846692
"303",1.2267508100628
"304",1.21283321305037
"305",1.22215934721285
"306",1.20471678951587
"307",1.21798588904762
"308",1.20756393407673
"309",1.21793478334244
"310",1.1985440319575
"311",1.2139081792385
"312",1.20832829610192
"313",1.20685397169878
"314",1.20106085195682
"315",1.20719113666019
"316",1.21457811004222
"317",1.19118107631615
"318",1.20794385672057
"319",1.19547400237082
"320",1.20654163213827
"321",1.18712368833392
"322",1.1871549830277
"323",1.19557212189152
"324",1.20074902474694
"325",1.19320246531633
"326",1.20448174230239
"327",1.19811249976896
"328",1.19160711232761
"329",1.17547302468762
"330",1.18295944056035
"331",1.19915572703238
"332",1.1938868285841
"333",1.17809801740284
"334",1.17095002988989
"335",1.181935720365
"336",1.18720158208543
"337",1.17416462581365
"338",1.16667201444093
"339",1.17540285462125
"340",1.16482453255887
"341",1.16684369291842
"342",1.18144425335876
"343",1.18057664054714
"344",1.16025765754944
"345",1.15881097996387
"346",1.16664897803542
"347",1.15687477083894
"348",1.17679317621188
"349",1.15011102451341
"350",1.16712430228148
"351",1.17693040325864
"352",1.15319216879102
"353",1.1452744297156
"354",1.15168787159291
"355",1.15439753828125
"356",1.15338265759468
"357",1.16113781214397
"358",1.15243256725166
"359",1.16737982453604
"360",1.137038049483
"361",1.15124933781433
"362",1.15087017522944
"363",1.14802194108588
"364",1.14396064774224
"365",1.15221740880756
"366",1.14788924449692
"367",1.13127561810741
"368",1.14408154671248
"369",1.13116954312951
"370",1.13199698679359
"371",1.1465517311041
"372",1.12469361204861
"373",1.12591485624233
"374",1.14303839585828
"375",1.12965367546902
"376",1.11702415927329
"377",1.14172709796811
"378",1.13506740430321
"379",1.12739880142186
"380",1.12992437358261
"381",1.12609203440892
"382",1.11518495429689
"383",1.12186533360599
"384",1.12352768446266
"385",1.13266766467765
"386",1.11719932988805
"387",1.12433671229719
"388",1.11466281132812
"389",1.11823929626539
"390",1.10381494393771
"391",1.11261566888418
"392",1.12057552163297
"393",1.12136449407869
"394",1.09468031073017
"395",1.11173317240258
"396",1.11103844336254
"397",1.10024796320377
"398",1.08866168679699
"399",1.11278782903118
"400",1.08951292489455
"401",1.08547991571565
"402",1.08047502301868
"403",1.08001903669812
"404",1.08073194148184
"405",1.08371172328617
"406",1.09548881562299
"407",1.07763206755971
"408",1.09199370656345
"409",1.07464763262496
"410",1.09106778643744
"411",1.07485717554514
"412",1.07639359550854
"413",1.08586296540063
"414",1.07210349735389
"415",1.06572181542968
"416",1.06832106332738
"417",1.08612641228727
"418",1.07459650424012
"419",1.07718443713056
"420",1.06158951300128
"421",1.05615042585278
"422",1.06021863455501
"423",1.07662702658423
"424",1.05395528372067
"425",1.05774046223604
"426",1.06174728561734
"427",1.05946915847464
"428",1.06887968184688
"429",1.05841618169088
"430",1.0472326963572
"431",1.06381805027591
"432",1.06412648504373
"433",1.06424081127987
"434",1.05771790949042
"435",1.05668810132537
"436",1.05285527756315
"437",1.04899083562238
"438",1.05932124930821
"439",1.03355696349365
"440",1.03832046334641
"441",1.04346027286401
"442",1.04386333755319
"443",1.03590917420916
"444",1.05483917316512
"445",1.04668491206856
"446",1.0224534202633
"447",1.03491795365825
"448",1.03971710972194
"449",1.04218271890176
"450",1.03543841438214
"451",1.02076752115977
"452",1.02933006883039
"453",1.03319712491665
"454",1.03039064923835
"455",1.01613927376928
"456",1.0211423874115
"457",1.02027924988115
"458",1.00940140514633
"459",1.0146834527553
"460",1.01559786669455
"461",1.03109320853883
"462",1.01107604181239
"463",1.00198866519306
"464",1.01404250553859
"465",1.00475113578219
"466",1.02450455129071
"467",1.00782890760769
"468",1.02276647640202
"469",1.01475327254405
"470",1.02051394137361
"471",1.01144800844904
"472",1.01658379027424
"473",0.993020785976455
"474",1.00282598900722
"475",1.00770746824668
"476",0.993553666471956
"477",0.986821376923225
"478",1.00903191406304
"479",0.989674464160758
"480",1.00561793638315
"481",0.983021637559439
"482",1.00859424719005
"483",0.994459117531416
"484",1.00519657097682
"485",1.00608764940985
"486",0.986719619884064
"487",0.997060644934025
"488",0.989962394972338
"489",1.00044127059075
"490",0.983982229267593
"491",0.990359886416838
"492",0.975810502727571
"493",0.977142923748339
"494",0.970551198876344
"495",0.984343391006764
"496",0.993693143051077
"497",0.988361882311466
"498",0.974341051931062
"499",0.979676918313237
"500",0.987815947386728
"501",0.973561678849008
"502",0.961688997980706
"503",0.985788720717843
"504",0.964376108658806
"505",0.977696809842863
"506",0.980804829940925
"507",0.961865266636257
"508",0.962657226753714
"509",0.970795316311991
"510",0.957333168940098
"511",0.970582769947276
"512",0.966776413173261
"513",0.976566645462703
"514",0.979756982799481
"515",0.968210331287082
"516",0.967576538692662
"517",0.963297840245907
"518",0.959685531518599
"519",0.957443936759467
"520",0.948369418503249
"521",0.956220720785687
"522",0.960030698734122
"523",0.945149205471239
"524",0.962181195308753
"525",0.952567348956743
"526",0.957737963589848
"527",0.952026943837907
"528",0.968964217178972
"529",0.959173388947664
"530",0.94139129813953
"531",0.952004620375274
"532",0.957834339700497
"533",0.956360610364634
"534",0.952491393556305
"535",0.939440469913568
"536",0.960308064406326
"537",0.941974714930607
"538",0.95654894917291
"539",0.946574554870105
"540",0.962333894469617
"541",0.936558034488711
"542",0.956136878435665
"543",0.949196599526594
"544",0.938250322205475
"545",0.94279623303062
"546",0.948373029780226
"547",0.952882483769546
"548",0.960418571757116
"549",0.960822797466695
"550",0.957358803415019
"551",0.950009512408795
"552",0.930655568053613
"553",0.94290939965348
"554",0.953771526070703
"555",0.935093072610816
"556",0.95818218733202
"557",0.9301088591974
"558",0.946614368259283
"559",0.929937793987417
"560",0.939756326170823
"561",0.951406037919872
"562",0.930094880815
"563",0.94420597372461
"564",0.947537432105114
"565",0.933669421743113
"566",0.938052206895142
"567",0.950732068942234
"568",0.953947779572261
"569",0.936352719875032
"570",0.950539903481256
"571",0.941284430889646
"572",0.934624113365999
"573",0.95072631022868
"574",0.9431471991791
"575",0.934376355471536
"576",0.938623926799375
"577",0.93410784197165
"578",0.937114619918795
"579",0.94476093946672
"580",0.948052090831339
"581",0.945597352655437
"582",0.928688708702541
"583",0.948403293350381
"584",0.927111949803253
"585",0.940121509047908
"586",0.92504567744659
"587",0.949137500445477
"588",0.93372901125018
"589",0.925822070554278
"590",0.950695190057591
"591",0.930139322384894
"592",0.933512361198657
"593",0.940247738311774
"594",0.95033806327433
"595",0.933716297930148
"596",0.942625973619166
"597",0.940393785221142
"598",0.940588296071916
"599",0.946534458662382
"600",0.927695365161935
"601",0.948293822498706
"602",0.939439048804573
"603",0.943396133817592
"604",0.956352336737471
"605",0.937937426966806
"606",0.942626894390772
"607",0.940529169033935
"608",0.945206560668421
"609",0.945925143584911
"610",0.951021248471388
"611",0.932170247101829
"612",0.934612195791689
"613",0.930899557874622
"614",0.932226583816175
"615",0.938396707690187
"616",0.952473312292008
"617",0.957135091000798
"618",0.935281555426918
"619",0.956480705702469
"620",0.947014586919772
"621",0.952474630815118
"622",0.958537063173364
"623",0.942684158094737
"624",0.947462660026885
"625",0.941089223689142
"626",0.935527903818942
"627",0.956732037550244
"628",0.951922118709365
"629",0.947152515886498
"630",0.952791488613555
"631",0.948512758474749
"632",0.959319986552532
"633",0.965874898912348
"634",0.964690870024547
"635",0.962665926194822
"636",0.957820409278095
"637",0.954303720102797
"638",0.944449375510582
"639",0.947777205046656
"640",0.9618159193576
"641",0.95659526996299
"642",0.967682270795405
"643",0.973420698810095
"644",0.959261482164063
"645",0.959076946744444
"646",0.971203639549878
"647",0.953990740898649
"648",0.95893019948498
"649",0.963038671754589
"650",0.960758380937268
"651",0.978122586487381
"652",0.957541784718912
"653",0.971572070134981
"654",0.958476460989564
"655",0.982199167841308
"656",0.973336967869758
"657",0.957810154708945
"658",0.967253869790536
"659",0.987360931585923
"660",0.961419830937469
"661",0.972422125983182
"662",0.985280564276141
"663",0.965065021138331
"664",0.990589142463758
"665",0.993067605684462
"666",0.975822638027591
"667",0.99083078738104
"668",0.980142900501009
"669",0.997057901410125
"670",0.990908800264608
"671",0.987593313076368
"672",0.983007153737591
"673",0.984320057856459
"674",0.986688199699281
"675",1.0004022294252
"676",0.983760478403841
"677",0.987456424379806
"678",0.990934177170975
"679",1.00547482166269
"680",0.999973512897109
"681",0.988812597378695
"682",1.00318045988134
"683",1.00980871265118
"684",1.00518886412065
"685",0.997336799828465
"686",0.992767144430034
"687",1.00754721771711
"688",0.99610206777394
"689",0.99915198319478
"690",0.996090697557262
"691",1.00454507866251
"692",1.01585834410894
"693",1.00369438923468
"694",1.02347853279319
"695",1.00981608057227
"696",1.02234889538015
"697",1.00373728465131
"698",1.01954852418374
"699",1.01610435028839
"700",1.03390311612347
"701",1.03228366228935
"702",1.01450230155628
"703",1.03139090784978
"704",1.02447295173029
"705",1.02590064907597
"706",1.03322613595241
"707",1.04376527037792
"708",1.0437952735107
"709",1.04121047715338
"710",1.02484287607871
"711",1.05021157987329
"712",1.02999943400325
"713",1.04501430948063
"714",1.04425737327374
"715",1.04815667134575
"716",1.05069689438732
"717",1.05310885356527
"718",1.03628222997
"719",1.04770821153332
"720",1.06051380667424
"721",1.04015413262608
"722",1.03850355982233
"723",1.05748106590233
"724",1.04140088565919
"725",1.04623109599059
"726",1.06702460183453
"727",1.05348036626839
"728",1.05849063162645
"729",1.05266715351317
"730",1.07227775804393
"731",1.05329806464334
"732",1.0704677660775
"733",1.05902950939927
"734",1.07633826065482
"735",1.06370211183677
"736",1.06942826160079
"737",1.07957906700673
"738",1.06984449617495
"739",1.07105391361805
"740",1.0904317630717
"741",1.09455842449448
"742",1.0690537978571
"743",1.07535861031552
"744",1.0991391473847
"745",1.08745412574143
"746",1.10403420251755
"747",1.10288566344845
"748",1.081015181633
"749",1.08670490122657
"750",1.0838388728206
"751",1.10497551114105
"752",1.10093970566167
"753",1.08659247342226
"754",1.10440393235442
"755",1.08950056855732
"756",1.09801561961202
"757",1.10951916675085
"758",1.11331501569957
"759",1.11116210787297
"760",1.10396070731765
"761",1.11984345331128
"762",1.12930452287211
"763",1.11790363931223
"764",1.1258063756742
"765",1.11612304507321
"766",1.13465935208698
"767",1.1179707264609
"768",1.14031435953967
"769",1.12483147329863
"770",1.12486218026364
"771",1.14443118455391
"772",1.14563114422668
"773",1.12742315292233
"774",1.13107237095441
"775",1.14312228205122
"776",1.1430268138903
"777",1.12972624314468
"778",1.14681145317013
"779",1.13796495894076
"780",1.13849380413098
"781",1.14927037602246
"782",1.13860726662888
"783",1.16748223405153
"784",1.15902011384172
"785",1.16692840606315
"786",1.17061738490616
"787",1.15486798258153
"788",1.1630838059536
"789",1.15233852426673
"790",1.15801994152369
"791",1.16103518773684
"792",1.1699612608855
"793",1.17849182113374
"794",1.16810657320632
"795",1.18649825765113
"796",1.18882666767424
"797",1.16401264473348
"798",1.17495830038422
"799",1.17958753857849
"800",1.18852857689308
"801",1.19219868706619
"802",1.19643217915645
"803",1.17637218568554
"804",1.18555782797394
"805",1.1778708904086
"806",1.18808866000652
"807",1.18673828003577
"808",1.21254577265767
"809",1.19357480987861
"810",1.19503139546383
"811",1.21762215410736
"812",1.2129064647805
"813",1.22121314873712
"814",1.2121342104316
"815",1.21788245815756
"816",1.22167926838277
"817",1.20017479267957
"818",1.20923848021805
"819",1.213927612657
"820",1.2310073197713
"821",1.21565446881613
"822",1.21600240061925
"823",1.22452396898635
"824",1.23295176395047
"825",1.2369284720678
"826",1.24079904763264
"827",1.24030843711544
"828",1.24445686186834
"829",1.22727556331232
"830",1.22996590725205
"831",1.24297762210208
"832",1.23858563881419
"833",1.24504411600612
"834",1.24419181922842
"835",1.23926367566847
"836",1.25948202279237
"837",1.25846149437005
"838",1.24751868050641
"839",1.25410559710178
"840",1.26520443381843
"841",1.25849359821535
"842",1.24545493641009
"843",1.26432573215131
"844",1.24876780484167
"845",1.2636239618715
"846",1.27558533093276
"847",1.25992609686583
"848",1.26395539811923
"849",1.27966851804384
"850",1.26801444115128
"851",1.26450973791723
"852",1.27917230516713
"853",1.29015540107763
"854",1.2888607404483
"855",1.28871939037653
"856",1.28387098427351
"857",1.27353051022381
"858",1.28904282355441
"859",1.29194614202253
"860",1.27949358263036
"861",1.29299245084993
"862",1.27669598492781
"863",1.29100431522077
"864",1.30240624132935
"865",1.30564823184112
"866",1.29343945764055
"867",1.30693479209493
"868",1.30811959634517
"869",1.30470662342703
"870",1.30384041982658
"871",1.31940488235292
"872",1.31860928527931
"873",1.30523231237452
"874",1.29700262638962
"875",1.32543357518035
"876",1.32241712841721
"877",1.31294856591354
"878",1.32924223234802
"879",1.31019242588163
"880",1.32587613921435
"881",1.32958579732201
"882",1.33350238762262
"883",1.30960491783757
"884",1.31230604115245
"885",1.31931250627778
"886",1.33771051245142
"887",1.33504744393621
"888",1.33738761915041
"889",1.32364999618578
"890",1.34847268074019
"891",1.33764888453375
"892",1.34644598566646
"893",1.34668110635486
"894",1.3371987222473
"895",1.33746698630595
"896",1.32769444622614
"897",1.34117891482668
"898",1.34456238432815
"899",1.35593365566537
"900",1.33718116898921
"901",1.34492572995353
"902",1.36090487411752
"903",1.34089421969827
"904",1.34129783981969
"905",1.34158054305108
"906",1.35450592082569
"907",1.3500426174938
"908",1.34586304925576
"909",1.36668370518699
"910",1.35482307682205
"911",1.34786133766307
"912",1.35029044628851
"913",1.36788861501177
"914",1.36533504985303
"915",1.36343638607347
"916",1.38032219386653
"917",1.37301897201608
"918",1.38224130548096
"919",1.37145881564673
"920",1.36017247476901
"921",1.36772348136589
"922",1.36347363786742
"923",1.36863298277059
"924",1.38371135852311
"925",1.38219977681798
"926",1.37425743804509
"927",1.38895996303056
"928",1.37417239430817
"929",1.38946607205593
"930",1.39792746389811
"931",1.3887222562695
"932",1.37672690312412
"933",1.38650502496137
"934",1.3878076175762
"935",1.37656757382341
"936",1.38872039208225
"937",1.39188039450586
"938",1.40639953516562
"939",1.40212063435148
"940",1.40066958920674
"941",1.3903449951954
"942",1.38398918463679
"943",1.39169980805615
"944",1.3919842819115
"945",1.40128370840995
"946",1.40415609239084
"947",1.41396216338396
"948",1.40312476439966
"949",1.39849045620508
"950",1.41165929956527
"951",1.40392784621071
"952",1.3976517868103
"953",1.41061030428023
"954",1.41103354371364
"955",1.40489502974047
"956",1.40733984158361
"957",1.4107094598863
"958",1.41316310523855
"959",1.40903427510351
"960",1.40238132631962
"961",1.42331737990653
"962",1.4182434856759
"963",1.40507355243024
"964",1.40624559759447
"965",1.41656502032511
"966",1.42757499916255
"967",1.42110309119178
"968",1.42708822686679
"969",1.42537317421021
"970",1.42295008295878
"971",1.40647264485763
"972",1.43071053916214
"973",1.40444227093715
"974",1.42538945882568
"975",1.43130807231171
"976",1.42553633926238
"977",1.4289364920696
"978",1.41007766214977
"979",1.4148125112427
"980",1.43318626313397
"981",1.42060905858508
"982",1.42835297373364
"983",1.41682740952574
"984",1.42074743678688
"985",1.43097656255934
"986",1.43686708672913
"987",1.42113985149754
"988",1.43252271238732
"989",1.42912455019529
"990",1.42776147031167
"991",1.41639252805666
"992",1.41887837866149
"993",1.42076341086359
"994",1.43008928113651
"995",1.44102260399756
"996",1.43878737471135
"997",1.4332332194893
"998",1.42782967669573
"999",1.42915473402222
"1000",1.43088620449094
"1001",1.44113376466367
"1002",1.43490679009648
"1003",1.44061631530026
"1004",1.43860745085679
"1005",1.43699925181386
"1006",1.42921437003422
"1007",1.44217064051855
"1008",1.44505434893741
"1009",1.44284542015195
"1010",1.43811350090027
"1011",1.44380294811837
"1012",1.44663960933443
"1013",1.43668893497771
"1014",1.42077065327053
"1015",1.4392073944366
"1016",1.43333469274625
"1017",1.4207009930702
"1018",1.44494710658493
"1019",1.43079424707432
"1020",1.4452033557285
"1021",1.43721255631979
"1022",1.43174114670488
"1023",1.44029367134914
"1024",1.44692708091355
"1025",1.42827961202656
"1026",1.44565071054531
"1027",1.41933377964033
"1028",1.42343028440673
"1029",1.42589700569205
"1030",1.43653283104021
"1031",1.4229458412741
"1032",1.42648296573601
"1033",1.44232117737877
"1034",1.43751092255063
"1035",1.42436247286978
"1036",1.43135754593613
"1037",1.43190359999336
"1038",1.4176394958967
"1039",1.43326327854264
"1040",1.44150354759682
"1041",1.44457907997323
"1042",1.42201489923556
"1043",1.4381736542185
"1044",1.43563896418974
"1045",1.44394092709928
"1046",1.42206889141856
"1047",1.41567977618296
"1048",1.44321640577524
"1049",1.43759412143896
"1050",1.43143251548321
"1051",1.42676148402239
"1052",1.42092075521804
"1053",1.43356972543713
"1054",1.41332935020815
"1055",1.42673781899792
"1056",1.41560795972523
"1057",1.43664672668058
"1058",1.41169306042101
"1059",1.41897974280779
"1060",1.41539355264438
"1061",1.43474753830628
"1062",1.43643418537355
"1063",1.42103026664005
"1064",1.41627821054713
"1065",1.4149130075257
"1066",1.41443850644608
"1067",1.4214891356595
"1068",1.41302182972413
"1069",1.43189788050319
"1070",1.42777740679937
"1071",1.42840792040796
"1072",1.41112228059791
"1073",1.40916671755959
"1074",1.41390105044265
"1075",1.40293860060958
"1076",1.40381530764986
"1077",1.42395264014207
"1078",1.40038288605706
"1079",1.4196499558689
"1080",1.40536942737426
"1081",1.39717725546282
"1082",1.39952762728149
"1083",1.40826731807902
"1084",1.41800539831751
"1085",1.41524329095063
"1086",1.40388363561371
"1087",1.41230140554302
"1088",1.41578076124955
"1089",1.41605969694332
"1090",1.41246608305418
"1091",1.41269367593903
"1092",1.39242064247735
"1093",1.39753565433094
"1094",1.39661279494339
"1095",1.3872917805766
"1096",1.39961629786376
"1097",1.3974656397495
"1098",1.38869153269539
"1099",1.38804085236262
"1100",1.39082564415833
"1101",1.40798662540544
"1102",1.40502411981508
"1103",1.38181057924
"1104",1.37891298339039
"1105",1.39017724791126
"1106",1.38094840671639
"1107",1.39873179545859
"1108",1.3774203343354
"1109",1.3976712118353
"1110",1.39639783693238
"1111",1.38469788446457
"1112",1.3927308727907
"1113",1.39164714424596
"1114",1.38592012813715
"1115",1.39144144743251
"1116",1.37311655966933
"1117",1.3751114474214
"1118",1.37271005678933
"1119",1.36844980811192
"1120",1.38544783689778
"1121",1.3644110820483
"1122",1.3763692570214
"1123",1.38731818614476
"1124",1.36236548941202
"1125",1.38023932991543
"1126",1.36241879361511
"1127",1.37306009871874
"1128",1.36612198294755
"1129",1.36884703299664
"1130",1.35835260301184
"1131",1.37265363684322
"1132",1.36146628460619
"1133",1.3582421311019
"1134",1.37755892388582
"1135",1.35486302475907
"1136",1.35846122996833
"1137",1.3586579850722
"1138",1.36134087890119
"1139",1.34540557384696
"1140",1.34481509902299
"1141",1.35438269005481
"1142",1.35002459234789
"1143",1.34522911888763
"1144",1.33833605282681
"1145",1.35401754732222
"1146",1.34384221353352
"1147",1.35890550719159
"1148",1.3441331640482
"1149",1.341103504255
"1150",1.3416616976481
"1151",1.34225162740959
"1152",1.33576583125421
"1153",1.35092839737931
"1154",1.34995781841642
"1155",1.34111422099847
"1156",1.33626675470974
"1157",1.33717762758278
"1158",1.35038452019405
"1159",1.33391390792661
"1160",1.32814924230173
"1161",1.32361345106611
"1162",1.34569239971041
"1163",1.33596527349127
"1164",1.34170933358247
"1165",1.33465166108952
"1166",1.33919703682858
"1167",1.32261556248855
"1168",1.32486136133574
"1169",1.33469603309557
"1170",1.30614571831276
"1171",1.31540461197605
"1172",1.32491256630028
"1173",1.30657087452949
"1174",1.31286239642185
"1175",1.31369405954473
"1176",1.31141714433143
"1177",1.31967926758761
"1178",1.3157661011639
"1179",1.32222791754832
"1180",1.32226745249249
"1181",1.29814380955561
"1182",1.31546477661219
"1183",1.30360012670221
"1184",1.31495075783391
"1185",1.3094219540567
"1186",1.30079663250552
"1187",1.28506539935915
"1188",1.28995797601728
"1189",1.28924696367908
"1190",1.29581382711379
"1191",1.28141202087444
"1192",1.29228112465045
"1193",1.27983166786159
"1194",1.30156370582464
"1195",1.28759916540377
"1196",1.28261703728836
"1197",1.30046916302191
"1198",1.29921150556721
"1199",1.27679088425941
"1200",1.29572808132313
"1201",1.27638888235919
